DOCUMENT ID,RECORD TYPE,PARTY TYPE,NAME,ADDRESS 1,ADDRESS 2,COUNTRY,CITY,STATE,ZIP,GOOD THROUGH DATE,owner_group,BOROUGH,BLOCK,LOT,STREET NUMBER,STREET NAME,DOC. TYPE,DOC. DATE,DOC. AMOUNT,boro_label
2023121500244004,P,2,NEW YORK UNIVERSITY FEDERAL CREDIT UNION,726 BROADWAY,SUITE 110,US,NEW YORK,NY,10003,2024 Jan 31 12:00:00 AM,New York University,3,952,1013,728,SACKETT,,,,Brooklyn
2023120500283001,P,2,NEW YORK UNIVERSITY,,,,,,,2023 Dec 31 12:00:00 AM,New York University,1,1599,1159,1400,5 AVENUE,,,,Manhattan
2023120500283002,P,2,NEW YORK UNIVERSITY,,,,,,,2023 Dec 31 12:00:00 AM,New York University,1,1599,1159,1400,5 AVENUE,,,,Manhattan
2023121801059001,P,1,PRATT INSTITUTE,,,,,,,2023 Dec 31 12:00:00 AM,Pratt Institute,3,1923,1,238,CLASSON AVEUNE,,,,Brooklyn
2023121801059002,P,2,PRATT INSTITUTE,,,,,,,2023 Dec 31 12:00:00 AM,Pratt Institute,3,1923,1,238,CLASSON AVENUE,,,,Brooklyn
2023112100787001,P,2,NEW YORK UNIVERSITY FEDERAL CREDIT UNION,,,,,,,2023 Nov 30 12:00:00 AM,New York University,2,3258,175,3448,CANNON PLACE,,,,Bronx
2023103000038001,P,2,NEW YORK UNIVERSITY FEDERAL CREDIT UNION,,,,,,,2023 Nov 30 12:00:00 AM,New York University,1,1727,1059,380,LENOX AVENUE,,,,Manhattan
2023112200378001,P,1,NEW YORK UNIVERSITY FEDERAL CREDIT UNION,726 BROADWAY SUITE 110,,US,NEW YORK,NY,10003,2023 Nov 30 12:00:00 AM,New York University,3,3896,63,4,VAN SICLEN COURT,,,,Brooklyn
2023112200055001,P,1,NEW YORK UNIVERSITY FEDERAL CREDIT UNION,726 BROADWAY SUITE 110,,US,NEW YORK,NY,10003,2023 Nov 30 12:00:00 AM,New York University,1,1871,20,233,WEST 99TH STREET,,,,Manhattan
2023052500399001,P,2,NEW YORK UNIVERSITY,"C/O: BECKER GLENN MUFFY CHASSIN & HOSINSKI, LLP",299 PARK AVENUE,US,NEW YORK,NY,10171,2023 Oct 31 12:00:00 AM,New York University,1,900,1025,215,EAST 19TH STREET,DEED,05/01/2023,3865092,Manhattan
2023052500112001,P,2,NEW YORK UNIVERSITY,"C/O: BECKER GLENN MUFFY CHASSIN & HOSINSKI, LLP",299 PARK AVENUE,US,NEW YORK,NY,10171,2023 Oct 31 12:00:00 AM,New York University,1,900,1062,215,EAST 19TH STREET,DEED,05/01/2023,4323891,Manhattan
2023101700879001,P,1,NEW YORK UNIVERSITY FEDERAL CREDIT UNION,726 BROADWAY SUITE 110,,US,NEW YORK,NY,10003,2023 Oct 31 12:00:00 AM,New York University,4,7046,22,82-63,166TH STREET,,,,Queens
2023091200590001,P,2,NEW YORK UNIVERSITY,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Oct 31 12:00:00 AM,New York University,1,1291,1001,555,MADISON AVE,,,,Manhattan
2023100200193001,P,2,NYU SCHOOL OF LAW FOUNDATION,30 ROCKEFELLER PLAZA,,US,NEW YORK,NY,10112,2023 Oct 31 12:00:00 AM,New York University,1,1000,29,1211,AVENUE OF THE AMER,,,,Manhattan
2023100200207001,P,2,NYU SCHOOL OF LAW FOUNDATION,110 WEST 3RD ST,2ND FL,US,NEW YORK,NY,10012,2023 Oct 31 12:00:00 AM,New York University,1,621,67,63,CHARLES STREET,,,,Manhattan
2023101200655002,P,2,NEW YORK UNIVERSITY FEDERAL CREDIT UNION,726 BROADWAY,SUITE 110,US,NEW YORK,NY,10003,2023 Oct 31 12:00:00 AM,New York University,1,969,1180,415,EAST 37TH STREET,,,,Manhattan
2023101200655003,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,11TH FLOOR,US,NEW YORK,NY,10012,2023 Oct 31 12:00:00 AM,New York University,1,969,1180,415,EAST 37TH STREET,,,,Manhattan
2023101200655004,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,11TH FLOOR,US,NEW YORK,NY,10012,2023 Oct 31 12:00:00 AM,New York University,1,969,1180,415,EAST 37TH STREET,,,,Manhattan
2023052500112002,P,1,NEW YORK UNIVERSITY,215 EAST 19TH STREET,UNIT 7E,US,NEW YORK,NY,10003,2023 Oct 31 12:00:00 AM,New York University,1,900,1062,215,EAST 19TH STREET,,,,Manhattan
2023052500399002,P,1,NEW YORK UNIVERSITY,215 EAST 19TH STREET,UNIT 3H,US,NEW YORK,NY,10003,2023 Oct 31 12:00:00 AM,New York University,1,900,1025,215,EAST 19TH STREET,,,,Manhattan
2023100600209007,P,2,MOUNT SINAI SCHOOL OF MEDICINE OF NYU,,,,,,,2023 Oct 31 12:00:00 AM,New York University,3,245,1185,360,FURMAN STREET,,,,Brooklyn
2023092100065001,P,2,NEW YORK UNIVERSITY FEDERAL CREDIT UNION,726 BORADWAY SUTIE 110,,US,NEW YORK,NY,10003,2023 Sep 30 12:00:00 AM,New York University,3,1958,1118,442,CLERMONT AVENUE,,,,Brooklyn
2023083100085001,P,2,THE NEW YORK UNIVERSITY,,,,,,,2023 Sep 30 12:00:00 AM,New York University,3,339,1207,291,UNION STREET,,,,Brooklyn
2023091800681002,P,1,PRATT INSTITUTE,200 WILLOUGHBY AVENUE,,US,BROOKLYN,NY,11205,2023 Sep 30 12:00:00 AM,Pratt Institute,3,1923,1,238,CLASSON AVENUE,,,,Brooklyn
2023091800681002,P,1,PRATT INSTITUTE,200 WILLOUGHBY AVENUE,,US,BROOKLYN,NY,11205,2023 Sep 30 12:00:00 AM,Pratt Institute,3,1922,1,225,STEUBEN STREET,,,,Brooklyn
2023091800681002,P,1,PRATT INSTITUTE,200 WILLOUGHBY AVENUE,,US,BROOKLYN,NY,11205,2023 Sep 30 12:00:00 AM,Pratt Institute,3,1921,64,212,STEUBEN STREET,,,,Brooklyn
2023091800681002,P,1,PRATT INSTITUTE,200 WILLOUGHBY AVENUE,,US,BROOKLYN,NY,11205,2023 Sep 30 12:00:00 AM,Pratt Institute,3,1921,19,203,GRAND AVENUE,,,,Brooklyn
2023091800681002,P,1,PRATT INSTITUTE,200 WILLOUGHBY AVENUE,,US,BROOKLYN,NY,11205,2023 Sep 30 12:00:00 AM,Pratt Institute,3,1921,1,333,WAVERLY AVENUE,,,,Brooklyn
2023091800681002,P,1,PRATT INSTITUTE,200 WILLOUGHBY AVENUE,,US,BROOKLYN,NY,11205,2023 Sep 30 12:00:00 AM,Pratt Institute,3,1920,2,249,RYERSON STREET,,,,Brooklyn
2023091800681002,P,1,PRATT INSTITUTE,200 WILLOUGHBY AVENUE,,US,BROOKLYN,NY,11205,2023 Sep 30 12:00:00 AM,Pratt Institute,3,1920,1,255,RYERSON STREET,,,,Brooklyn
2023091800681002,P,1,PRATT INSTITUTE,200 WILLOUGHBY AVENUE,,US,BROOKLYN,NY,11205,2023 Sep 30 12:00:00 AM,Pratt Institute,3,1919,100,349,DEKALB AVENUE,,,,Brooklyn
2023091800681002,P,1,PRATT INSTITUTE,200 WILLOUGHBY AVENUE,,US,BROOKLYN,NY,11205,2023 Sep 30 12:00:00 AM,Pratt Institute,3,1919,50,189,WILLOUGHBY AVENUE,,,,Brooklyn
2023091800681002,P,1,PRATT INSTITUTE,200 WILLOUGHBY AVENUE,,US,BROOKLYN,NY,11205,2023 Sep 30 12:00:00 AM,Pratt Institute,3,1919,1,166,WILLOUGHBY AVENUE,,,,Brooklyn
2023083000662002,P,1,NEW YORK UNIVERSITY,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Sep 30 12:00:00 AM,New York University,1,939,9037,,1 AVENUE,,,,Manhattan
2023083000662002,P,1,NEW YORK UNIVERSITY,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Sep 30 12:00:00 AM,New York University,1,939,9036,,1 AVENUE,,,,Manhattan
2023083000662002,P,1,NEW YORK UNIVERSITY,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Sep 30 12:00:00 AM,New York University,1,939,9035,,1 AVENUE,,,,Manhattan
2023083000662002,P,1,NEW YORK UNIVERSITY,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Sep 30 12:00:00 AM,New York University,1,939,9034,,1 AVENUE,,,,Manhattan
2023083000662002,P,1,NEW YORK UNIVERSITY,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Sep 30 12:00:00 AM,New York University,1,939,28,377,EAST 33RD STREET,,,,Manhattan
2023090800094001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2023 Sep 30 12:00:00 AM,New York University,1,547,8,23,WASHINGTON PLACE,,,,Manhattan
2023090800542010,P,2,NEW YORK UNIVERSITY ON BEHALF OF ITS GROSSMAN,"SCHOOL OF MEDICINE, ONE PARK AVENUE","RED+F, 5TH FLOOR",US,NEW YORK,NY,10016,2023 Sep 30 12:00:00 AM,New York University,1,621,1,538,HUDSON STREET,,,,Manhattan
2023083000662001,P,2,NEW YORK UNIVERSITY,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Sep 30 12:00:00 AM,New York University,1,939,9037,,1 AVENUE,DEED,08/30/2023,210000000,Manhattan
2023083000662001,P,2,NEW YORK UNIVERSITY,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Sep 30 12:00:00 AM,New York University,1,939,9036,,1 AVENUE,DEED,08/30/2023,210000000,Manhattan
2023083000662001,P,2,NEW YORK UNIVERSITY,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Sep 30 12:00:00 AM,New York University,1,939,9035,,1 AVENUE,DEED,08/30/2023,210000000,Manhattan
2023083000662001,P,2,NEW YORK UNIVERSITY,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Sep 30 12:00:00 AM,New York University,1,939,9034,,1 AVENUE,DEED,08/30/2023,210000000,Manhattan
2023083000662001,P,2,NEW YORK UNIVERSITY,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Sep 30 12:00:00 AM,New York University,1,939,28,377,EAST 33RD STREET,DEED,08/30/2023,210000000,Manhattan
2023081000299001,P,2,NEW YORK UNIVERSITY,"10 ASTOR PLACE, 6TH FL",,US,NEW YORK,NY,10013,2023 Aug 31 12:00:00 AM,New York University,1,546,35,707,BROADWAY,,,,Manhattan
2023081600475001,P,1,NEW YORK UNIVERSITY FEDERAL CREDIT UNION,726 BROADWAY SUITE 110,,US,NEW YORK,NY,10003,2023 Aug 31 12:00:00 AM,New York University,1,968,1306,630,FIRST AVENUE,,,,Manhattan
2023081600470001,P,1,NEW YORK UNIVERSITY FEDERAL CREDIT UNION,726 BROADWAY SUITE 110,,US,NEW YORK,NY,10003,2023 Aug 31 12:00:00 AM,New York University,3,5281,29,208,GREENWOOD AVENUE,,,,Brooklyn
2023080800312001,P,1,ST JOHN'S UNIVERSITY,8000 UTOPIA PARKWAY,,US,JAMAICA,NY,11439,2023 Aug 31 12:00:00 AM,St. John's University,4,7021,1,8150A,UTOPIA PARKWAY,,,,Queens
2023080800312002,P,1,ST JOHN'S UNIVERSITY,8000 UTOPIA PARKWAY,,US,JAMAICA,NY,11439,2023 Aug 31 12:00:00 AM,St. John's University,4,7021,1,8150A,UTOPIA PARKWAY,,,,Queens
2023073100390002,P,2,NEW YORK UNIVERSITY FEDERAL CREDIT UNION,"726 BROADWAY, SUITE 110",,US,NEW YORK,NY,10003,2023 Aug 31 12:00:00 AM,New York University,4,7046,22,82-63,166TH STREET,,,,Queens
2023062300763001,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763001,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763001,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763001,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763001,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763001,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763002,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763002,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763002,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763002,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763002,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763002,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763003,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763003,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763003,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763003,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763003,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763003,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763004,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763004,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763004,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763004,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763004,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763004,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763005,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763005,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763005,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763005,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763005,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763005,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763006,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763006,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763006,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763006,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763006,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763006,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763007,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763007,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763007,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763007,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763007,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763007,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763008,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763008,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763008,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763008,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763008,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763008,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763009,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763009,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763009,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763009,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763009,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763009,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763010,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763010,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763010,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763010,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763010,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763010,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763011,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763011,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763011,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763011,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763011,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763011,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763012,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763012,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763012,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763012,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763012,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763012,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763013,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763013,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763013,P,1,NYU LANGONE HOSPITALS,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2023062300763013,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2023062300763013,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2023062300763013,P,1,NYU HOSPITALS CENTER,550 FIRST AVENUE,,US,NEW YORK,NY,10016,2023 Jul 31 12:00:00 AM,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
